firm_code,year,TFP,Data,Industry,SOE,Incentive_F,Incentive_M,Senior_Edu,CEO_Edu,Ln_Age
409043017,2017,0.71483862,0.1388889,Rubber and plastic products industry,0,0.85416669,0.72916669,13.5,0,1.7917595
409043021,2017,-0.87317073,0.15277778,Printing,0,0.64583331,0.52083331,12,1,1.6094379
409043023,2017,0.52138895,0.65277779,Clothing ,0,0.66666669,0.60416669,9,0,2.4849067
409043029,2017,1.0682811,0.72916669,Nonmetallic mineral products industry,1,1,0.9375,13.333333,1,1.0986123
409043032,2017,-0.66577029,0.52777779,"Wine, beverage and refined tea manufacturing",0,0.47916669,,15,1,2.3978953
409043036,2017,0.7607165,0.41319445,Textile Industry,0,,0.5625,,1,2.4849067
409044001,2017,1.3910379,0.2986111,Others,0,,,12,0,1.0986123
409044003,2017,-0.026357345,0.5451389,Chemical industry,0,0.8125,0.8125,12,0,2.7080503
409044004,2017,-1.7490071,0.24305555,Farm and sideline food processing,0,0.25,0.3125,9,0,1.3862944
409044005,2017,1.3220294,0.35416666,Food manufacturing,0,0.875,0.9375,11,1,1.6094379
409044006,2017,-0.31996444,0.39583334,"Wine, beverage and refined tea manufacturing",0,0.60416669,0.54166669,12,1,2.4849067
409044007,2017,-0.098058969,0.7013889,Farm and sideline food processing,0,0.66666669,,10.5,0,1.0986123
409044008,2017,0.080913611,0.47222221,Clothing ,0,0.47916669,0.47916669,14,1,2.0794415
409044013,2017,1.0566677,0.6736111,Electrical machinery and equipment,1,0.625,0.625,15,1,1.6094379
409044014,2017,1.101097,0.38194445,Farm and sideline food processing,0,0.72916669,0.66666669,15,1,1.7917595
409044015,2017,-0.28849277,0.47916666,Chemical industry,0,,0,12,0,1.6094379
409044016,2017,-0.48152062,0.40277779,Textile Industry,0,0.5625,0.5625,8,1,1.3862944
409044017,2017,0.007560924,0.17708333,Chemical industry,0,0.375,0.5,12,0,2.7080503
409044018,2017,0.18021366,0.5451389,Nonmetallic mineral products industry,0,0.625,0.6875,15,1,1.6094379
409044019,2017,1.0727267,0.53472221,Chemical industry,0,0.625,0.6875,10.5,1,3.3672957
409044020,2017,-0.051703472,0.30902779,Textile Industry,0,,,12,0,0.69314718
409044021,2017,-0.019923266,0.53819442,Nonmetallic mineral products industry,0,0.1875,0.125,14,0,1.7917595
409044022,2017,0.8005684,0.6111111,General equipment manufacturing industry,0,0.29166669,0.54166669,14.333333,1,1.9459101
410045001,2017,2.3245201,0.58333331,"Wine, beverage and refined tea manufacturing",1,0.60416669,0.66666669,14.666667,1,2.9957323
410045002,2017,-0.40160134,0.66666669,Metal product industry,1,0.41666669,0.60416669,17,1,2.3978953
410045003,2017,-0.10553378,0.3611111,Nonmetallic mineral products industry,0,,,12,1,0.69314718
410045004,2017,0.23193985,0.61458331,Farm and sideline food processing,0,,0.27083334,15,0,2.9957323
410045005,2017,0.33494982,0.44097221,Farm and sideline food processing,0,0.60416669,0.54166669,14,1,2.1972246
410045006,2017,-1.3694561,0.36805555,Printing,0,,,14,1,1.3862944
410045007,2017,0.59036851,0.4861111,"Wine, beverage and refined tea manufacturing",0,0,0.60416669,10.5,0,2.8903718
410045008,2017,-0.58370483,0.4861111,Special equipment manufacturing industry,0,,0.60416669,14,0,2.7080503
410045009,2017,0.33349934,0.40625,Nonmetallic mineral products industry,0,0.25,,9,0,1.9459101
410045011,2017,-0.21346377,0.44444445,Nonmetallic mineral products industry,0,,,15,1,3.2188759
410045012,2017,0.17531131,0.37152779,Farm and sideline food processing,0,0.083333336,0.52083331,10.5,0,1.9459101
410045014,2017,-0.22511129,0.40277779,Metal product industry,0,0.6875,0.6875,12,1,2.5649493
410045017,2017,0.44200447,0.4861111,General equipment manufacturing industry,0,0.6875,0.6875,15,1,2.7725887
410045019,2017,0.1813443,0.31944445,Nonmetallic mineral products industry,0,,0.60416669,9,0,2.4849067
410045022,2017,0.2271429,0.52777779,Textile Industry,0,0.375,0.60416669,15.5,1,2.0794415
410046001,2017,0.67010468,0.30555555,Furniture manufacturing,0,,,11,1,1.6094379
410046002,2017,-1.439384,0.027777778,Nonmetallic mineral products industry,0,,,,0,2.3025851
410046003,2017,2.6144733,0.42708334,Nonmetallic mineral products industry,1,0.41666669,0.5625,15,1,2.1972246
410046004,2017,-0.40020874,0.56597221,Farm and sideline food processing,0,,,15,1,0.69314718
410046008,2017,-1.5480088,0.60416669,Wood processing and wood product industry,0,,,12,0,2.0794415
410046011,2017,-0.24474573,0.59722221,Wood processing and wood product industry,0,0.375,,9,0,1.7917595
410046013,2017,0.90244514,0.63194442,Farm and sideline food processing,0,0.64583331,0.3125,,1,2.6390574
410046014,2017,-2.1964579,0.027777778,Wood processing and wood product industry,0,,,6,0,1.0986123
410046017,2017,,0.4861111,"Wine, beverage and refined tea manufacturing",0,,,,0,1.0986123
410046019,2017,,0.42708334,"Wine, beverage and refined tea manufacturing",0,0.33333334,,,,0.69314718
410046025,2017,-0.076784439,0.40277779,"Wine, beverage and refined tea manufacturing",0,,0.29166669,16,0,0.69314718
410046026,2017,0.80741173,0.2361111,"Wine, beverage and refined tea manufacturing",0,,,9,0,0.69314718
410046027,2017,-0.42208517,0.77777779,Printing,0,0.6875,0.8125,,0,2.9957323
410046028,2017,0.41623631,0.47916666,"Wine, beverage and refined tea manufacturing",0,,0.375,12,0,1.0986123
410046033,2017,-1.1211007,0.083333336,Nonmetallic mineral products industry,0,,,,0,0.69314718
410046034,2017,0.59938329,0.47222224,"Wine, beverage and refined tea manufacturing",0,,0.3125,9,0,0.69314718
410046035,2017,-1.5378342,0.1388889,Nonmetallic mineral products industry,0,,,,0,1.6094379
411047001,2017,5.5709915,0.43402779,"Wine, beverage and refined tea manufacturing",0,,0.8125,15,1,1.6094379
411047007,2017,-0.35489073,0.7048611,Farm and sideline food processing,0,0.9375,0.9375,14,0,2.6390574
411047009,2017,-2.610779,0.2361111,"Wine, beverage and refined tea manufacturing",0,,,9,0,2.8903718
411047010,2017,1.132277,0.52430558,"Wine, beverage and refined tea manufacturing",1,0.625,0.625,15,1,2.7080503
411047011,2017,0.7726149,0.5,Special equipment manufacturing industry,0,0,0,14,0,2.6390574
411047015,2017,0.49662361,0.63541669,Chemical industry,0,0.5625,0.5625,16,1,2.5649493
411047016,2017,1.1995864,0.43402779,General equipment manufacturing industry,0,0.5625,0.52083331,12,1,2.3978953
411047018,2017,-1.7545654,0.5,Furniture manufacturing,0,0.8125,0.41666669,9,0,2.0794415
411047019,2017,1.4006295,0.59027779,Ferrous metal industry,0,0.6875,0.39583334,9,1,2.7080503
411047021,2017,,0.59722221,Farm and sideline food processing,0,,,9,0,2.1972246
411047023,2017,-0.72306418,0.66666669,Printing,0,0.39583334,0.75,12,0,1.6094379
411047025,2017,0.75115627,0.66319442,Nonmetallic mineral products industry,1,0.4375,0.625,14,1,2.5649493
411047033,2017,-0.64178777,0.73958331,Farm and sideline food processing,0,0.6875,0.75,12,1,1.6094379
411047034,2017,-1.0503249,0.3611111,Nonmetallic mineral products industry,0,0.5625,0.5625,12,0,2.4849067
411047035,2017,0.78158993,0.65625,Nonmetallic mineral products industry,0,0.75,0.8125,13,1,1.6094379
411048002,2017,3.093317,0.65277779,Special equipment manufacturing industry,0,0.5,0.5625,15.5,1,2.7080503
411048003,2017,1.8413938,0.66666669,Nonmetallic mineral products industry,0,0.33333334,0.33333334,6,0,2.8903718
411048004,2017,0.38244787,0.4236111,Paper and paper product industry,0,,0.60416669,13.5,1,0.69314718
411048006,2017,1.7996968,0.54166669,Electrical machinery and equipment,0,0,0.47916669,,1,1.0986123
411048007,2017,0.14156364,0.4861111,Electrical machinery and equipment,0,0.91666669,0.9375,17,1,2.6390574
411048008,2017,-0.092302009,0.3263889,"Leather, fur, feathers and footwear industry",1,0,0.625,9,0,1.3862944
411048011,2017,0.43820378,0.52083331,Chemical industry,0,0.5,0.875,,0,3.0445225
411048012,2017,-0.05518768,0.58333331,"Wine, beverage and refined tea manufacturing",0,,0.66666669,,0,2.8332133
411048014,2017,0.3815915,0.4236111,Nonmetallic mineral products industry,0,0.47916669,0.60416669,12,1,3.0445225
411048015,2017,0.24599966,0.57291669,Farm and sideline food processing,0,0.39583334,0.5625,14,0,1.6094379
411048018,2017,-0.015318092,0.74305558,"Computer, communications and other electronic equipment",0,0.5625,0.625,14,1,1.6094379
411048020,2017,-0.091504827,0.71527779,Farm and sideline food processing,0,0.47916669,0.60416669,15,0,1.7917595
411048021,2017,1.656962,0.52777779,Farm and sideline food processing,0,,0.60416669,15.5,0,2.1972246
411048023,2017,-0.54651064,0.69791669,Clothing ,0,0.625,0.625,14,0,0.69314718
411048024,2017,-0.6452316,0.24652778,Nonmetallic mineral products industry,0,0,0.3125,10.5,0,1.9459101
411048025,2017,0.003273247,0.7048611,Food manufacturing,0,0.8125,0.8125,14,0,1.7917595
411048027,2017,0.073703632,0.85069442,Nonmetallic mineral products industry,0,0.625,0.6875,,0,2.3978953
411048028,2017,-0.66785496,0.55902779,General equipment manufacturing industry,0,,0.64583331,,1,1.0986123
411048029,2017,0.55540204,0.54166669,Printing,0,0.52083331,0.52083331,15.5,0,1.7917595
411048030,2017,1.1394939,0.58680558,Farm and sideline food processing,0,0.91666669,0.875,10.5,0,2.3025851
412049003,2017,0.085091263,0.32291666,General equipment manufacturing industry,0,,0.35416669,12.333333,0,2.7725887
412049005,2017,0.054181747,0.53472221,General equipment manufacturing industry,0,0.6875,0.75,9,0,2.7080503
412049007,2017,-1.3186154,0.069444448,Special equipment manufacturing industry,0,0.60416669,0.5625,9,0,1.0986123
412049008,2017,0.25118864,0.59722221,"Wine, beverage and refined tea manufacturing",0,0.75,0.6875,12,0,1.6094379
412049012,2017,-0.41152433,0.62152779,Automobile manufacturing industry,0,0.54166669,0.47916669,13.5,1,1.9459101
412049014,2017,,0.25694445,Chemical industry,0,0.625,0.5,,0,2.0794415
412049015,2017,0.12974297,0.8611111,"Leather, fur, feathers and footwear industry",0,0.75,0.54166669,,1,2.4849067
412049016,2017,0.1692459,0.73958331,General equipment manufacturing industry,0,,,15,0,2.7725887
412049017,2017,0.37035635,0.6111111,Furniture manufacturing,0,,,,0,1.6094379
412049018,2017,-0.027854918,0.3263889,General equipment manufacturing industry,0,,0.29166669,,1,2.9444389
412049022,2017,-2.2286875,0.53125,General equipment manufacturing industry,0,0.75,0.66666669,9,1,2.0794415
412049026,2017,-1.8953824,0.625,"Railway, ship and other transportation equipment manufacturing",1,0.52083331,0.70833331,13.5,1,3.0445225
412049027,2017,0.10068205,0.5763889,General equipment manufacturing industry,0,,0.60416669,,1,2.6390574
412049028,2017,-2.0955858,0.64930558,"Railway, ship and other transportation equipment manufacturing",0,,,,1,0.69314718
412049030,2017,,0.49652779,Ferrous metal industry,1,0.52083331,0.52083331,14.666667,1,1.3862944
412049035,2017,-1.0137403,0.62152779,"Railway, ship and other transportation equipment manufacturing",0,0.33333334,0.33333334,,1,2.3978953
412049041,2017,-0.44691479,0.57291669,General equipment manufacturing industry,0,,0.20833334,10.5,1,2.1972246
413050001,2017,-0.28558856,0.3888889,"Education, art, sport and entertainment product",0,0.75,0.625,15,1,1.0986123
413050002,2017,-1.9988461,0.39930555,Farm and sideline food processing,0,0.4375,0.4375,10.5,0,1.9459101
413050004,2017,-0.52131253,0.49652779,Farm and sideline food processing,0,0.72916669,0.79166669,10.5,0,1.7917595
413050007,2017,-0.81545246,0.55902779,Chemical industry,0,0.72916669,0.52083331,10.5,1,2.4849067
413050008,2017,0.34583309,0.6875,Nonmetallic mineral products industry,0,0.625,1,13.5,1,1.9459101
413050009,2017,0.76969314,0.53125,Nonmetallic mineral products industry,0,0.39583334,0.52083331,14,1,2.6390574
413050011,2017,1.2474481,0.7361111,Nonmetallic mineral products industry,0,,0.47916669,13,0,2.5649493
413050013,2017,-1.7921232,0.27777779,"Education, art, sport and entertainment product",0,,,9,1,1.0986123
413050017,2017,-3.0198855,0.38194445,Special equipment manufacturing industry,0,0.375,0.5625,10.5,1,1.6094379
413050019,2017,-2.1671984,0.28472221,Farm and sideline food processing,0,0.41666669,0.41666669,12,0,2.1972246
413050022,2017,1.8611553,0.34722221,Others,1,0.52083331,0.52083331,15.333333,1,2.3025851
413050024,2017,-1.2656943,0.4201389,Furniture manufacturing,0,0.75,0.75,9,0,1.6094379
413050025,2017,0.24476828,0.37847224,Nonferrous metal industry,0,,,10.5,0,2.6390574
413050026,2017,0.70316768,0.38194445,Nonferrous metal industry,0,,0.8125,12,1,3.0910425
413050028,2017,-1.3307848,0.3923611,Furniture manufacturing,0,,,6,0,1.7917595
501031003,2017,0.077283978,0.3611111,Others,1,0.5625,,12,1,3.5263605
501031004,2017,-1.3417658,0.49305555,Printing,0,0.6875,0.875,15.5,1,2.7080503
501031006,2017,-0.9361034,0.5138889,General equipment manufacturing industry,0,0.875,0.85416669,,1,3.0910425
501031008,2017,0.18865739,0.47222224,Special equipment manufacturing industry,0,,,,1,2.4849067
501031010,2017,-0.3301928,0.4513889,Printing,0,0.41666669,0.72916669,15.5,1,2.3025851
501031011,2017,0.63638401,0.50694442,Farm and sideline food processing,0,0.47916669,0.79166669,15.5,0,1.6094379
501031013,2017,0.13699853,0.52430558,General equipment manufacturing industry,0,,,,1,2.7725887
501031018,2017,-0.31462643,0.65972221,General equipment manufacturing industry,1,0.77083331,0.77083331,16,1,1.0986123
501031021,2017,0.32699016,0.58680558,Automobile manufacturing industry,0,0.6875,0.6875,15.5,1,2.3025851
501031022,2017,-1.6633492,0.5,Rubber and plastic products industry,0,0.5625,0.41666669,12.5,0,3.0445225
501031023,2017,0.30417883,0.59375,Food manufacturing,0,0.64583331,0.64583331,14.666667,1,2.6390574
501031024,2017,1.381458,0.56944442,Automobile manufacturing industry,0,0.47916669,0.47916669,,1,2.7080503
501031026,2017,1.0273182,0.56597221,Farm and sideline food processing,0,0.66666669,0.72916669,14.333333,1,3.1354942
501031027,2017,,0.41666666,General equipment manufacturing industry,0,0.47916669,0.125,15,1,2.9957323
501031029,2017,0.63696599,0.44444445,"Railway, ship and other transportation equipment manufacturing",0,,,15,1,2.8332133
501032001,2017,-1.1544669,0.18055555,Instrument manufacturing industry,0,,,15,,1.9459101
501032002,2017,0.061259717,0.7048611,Nonmetallic mineral products industry,0,0.72916669,0.79166669,16,0,2.0794415
501032004,2017,0.7255643,0.58333331,Metal product industry,1,0.72916669,0.72916669,12,1,3.4965076
501032005,2017,-2.2975569,0.10069445,Pharmaceutical industry,0,0.52083331,0.52083331,,1,2.8332133
501032006,2017,-0.61089927,0.6736111,Automobile manufacturing industry,0,0.3125,0.3125,12,0,2.1972246
501032009,2017,-0.16395241,0.55902779,Nonmetallic mineral products industry,0,,0.25,15,0,0.69314718
501032010,2017,0.34577027,0.4861111,Nonmetallic mineral products industry,1,,,15,1,2.8332133
501032013,2017,0.23781204,0.71180558,Automobile manufacturing industry,0,,,15,1,1.6094379
501032015,2017,-1.2474276,0.4375,Pharmaceutical industry,0,0.9375,0.9375,,1,3.583519
501032017,2017,-0.41871655,0.52777779,Electrical machinery and equipment,0,,,16,1,2.8903718
501032020,2017,-0.22219291,0.72222221,Rubber and plastic products industry,0,0.85416669,0.41666669,,1,2.7080503
501032025,2017,-1.1253999,0.19791667,Nonmetallic mineral products industry,0,0.3125,0.375,12,0,2.7080503
501032027,2017,1.4755388,0.35416666,Automobile manufacturing industry,0,0.60416669,0.52083331,,1,2.1972246
501032028,2017,-1.0985332,0.65972221,Nonmetallic mineral products industry,0,0.41666669,0.41666669,12.5,1,1.9459101
501032030,2017,-1.5725187,0.59375,General equipment manufacturing industry,0,,,10.5,0,2.4849067
501032032,2017,1.2615981,0.62847221,Printing,0,0.52083331,0.58333331,15.5,0,2.8332133
501032033,2017,0.096450187,0.50694442,Pharmaceutical industry,0,0.625,0.625,16,1,2.6390574
501032034,2017,,0.43055555,Special equipment manufacturing industry,0,0.54166669,0.60416669,,1,2.7725887
501032035,2017,-0.54323119,0.41666666,Metal product industry,0,0.20833334,0.20833334,16,1,2.4849067
501033001,2017,2.6531439,0.5138889,Automobile manufacturing industry,1,0.60416669,0.60416669,16,1,2.6390574
501033002,2017,-0.43568715,0.5451389,Automobile manufacturing industry,0,0.22916667,,16,0,1.0986123
501033003,2017,2.0436561,0.77777779,Automobile manufacturing industry,0,0.39583334,0.52083331,16,1,1.7917595
501033005,2017,2.4374073,0.6736111,Automobile manufacturing industry,0,0.625,0.625,16,1,3.1354942
501033006,2017,2.753283,0.3888889,Automobile manufacturing industry,1,0.60416669,0.60416669,17.5,1,3.0445225
501033007,2017,1.4153512,0.56597221,Food manufacturing,0,0.70833331,0.58333331,14.333333,1,2.7080503
501033009,2017,1.0518715,0.42708334,Instrument manufacturing industry,0,,0.6875,14,1,2.9444389
501033010,2017,2.4747787,0.83333331,"Railway, ship and other transportation equipment manufacturing",1,0.45833334,0.625,16,1,2.7725887
501033011,2017,,,Instrument manufacturing industry,1,,,,,4.1271343
501033012,2017,2.2088623,0.44444445,Automobile manufacturing industry,1,0.66666669,0.60416669,16,1,3.2188759
501033013,2017,1.9365333,0.5625,Special equipment manufacturing industry,0,0.4375,0.75,,1,3.1780539
501033014,2017,,0.65972221,Pharmaceutical industry,0,0.6875,0.6875,16.666666,1,3.0445225
501033016,2017,0.36581558,0.50347221,Rubber and plastic products industry,0,0.27083334,0.27083334,8,1,2.3978953
501033017,2017,0.82150549,0.4375,Pharmaceutical industry,0,0.58333331,0.58333331,15,1,3.4965076
501033018,2017,2.19733,0.3263889,Automobile manufacturing industry,0,0.4375,0.4375,16,1,2.0794415
501033019,2017,2.3323503,0.6111111,Automobile manufacturing industry,0,0.6875,0.6875,15,1,3.2580965
501033020,2017,3.5021749,0.44444445,Pharmaceutical industry,0,0.6875,0.6875,14,1,2.7725887
501033023,2017,2.295892,0.52777779,Automobile manufacturing industry,0,0.33333334,0.33333334,13.666667,1,1.0986123
501033024,2017,-0.81277668,0.59027779,Food manufacturing,0,,,16,1,2.4849067
501034003,2017,,0.49305555,General equipment manufacturing industry,1,0.60416669,0.54166669,16,1,2.7725887
501034005,2017,1.0932616,0.7361111,Farm and sideline food processing,1,,,13,1,2.3978953
501034006,2017,2.0321753,0.59375,Automobile manufacturing industry,0,,0.25,14.666667,1,3.2188759
501034007,2017,1.34067,0.44444445,Electrical machinery and equipment,1,0.66666669,0.58333331,16,1,2.7725887
501034009,2017,1.9573309,0.82291669,"Wine, beverage and refined tea manufacturing",0,0.52083331,0.45833334,14,1,2.7725887
501034015,2017,-2.930546,0.63194442,Nonferrous metal industry,0,0.75,0.75,15,0,1.9459101
501034016,2017,3.8628306,0.33333334,Automobile manufacturing industry,0,,,16,1,2.7080503
501034017,2017,3.0800941,0.4861111,Automobile manufacturing industry,0,0.47916669,0.60416669,16,0,2.8332133
501034018,2017,-0.36786547,0.40277779,Textile Industry,0,0.20833334,0.33333334,15,0,2.0794415
501034019,2017,2.9134369,0.5486111,Pharmaceutical industry,0,0.66666669,0.60416669,17.5,1,3.0445225
501034020,2017,2.1011236,0.5138889,Automobile manufacturing industry,0,,0.52083331,13.333333,1,2.8903718
501034021,2017,3.1615689,0.84722221,Automobile manufacturing industry,1,0.52083331,0.75,15.333333,1,2.8332133
501034022,2017,3.2996411,0.7326389,Automobile manufacturing industry,0,0.75,0.75,17,1,2.5649493
501034023,2017,-0.13577166,0.2048611,Special equipment manufacturing industry,0,0.64583331,,15.5,0,3.4011974
501034024,2017,2.8704813,0.45833334,Farm and sideline food processing,1,0.625,0.6875,12,1,3.0445225
501034025,2017,,0.48958334,Automobile manufacturing industry,0,,0.5,,1,2.7725887
501034027,2017,0.070936754,0.44444445,Instrument manufacturing industry,0,,0.45833334,16,1,2.9444389
501035001,2017,0.84872949,0.56944442,Automobile manufacturing industry,0,0.60416669,0.60416669,16,1,1.3862944
501035002,2017,1.682235,0.5173611,Automobile manufacturing industry,0,0.5625,0.6875,,1,2.7080503
501035004,2017,,0.53125,Automobile manufacturing industry,0,0.6875,0.75,15.333333,1,2.5649493
501035005,2017,0.672948,0.61458331,Automobile manufacturing industry,1,0.45833334,0.45833334,15,1,3.0445225
501035006,2017,0.27727529,0.84722221,Automobile manufacturing industry,1,0.5625,0.6875,16,1,2.6390574
501035011,2017,-0.29731324,0.4548611,Automobile manufacturing industry,0,0.83333331,0.77083331,15.666667,1,2.0794415
501035012,2017,2.3777225,0.3888889,Automobile manufacturing industry,1,0.60416669,0.60416669,16,1,2.7725887
501035013,2017,0.8797543,0.37152779,Automobile manufacturing industry,0,0.625,0.625,11,0,1.0986123
501035015,2017,,0.625,Automobile manufacturing industry,1,0.6875,0.5,,1,2.9444389
501035016,2017,0.51811969,0.6111111,Automobile manufacturing industry,0,0.54166669,0.45833334,16,1,2.7080503
501035017,2017,0.48913777,0.625,Automobile manufacturing industry,1,,0.4375,12,1,3.1354942
501035018,2017,2.0667531,0.6875,Automobile manufacturing industry,1,0.6875,0.6875,16,1,2.3978953
501035019,2017,0.21183783,0.65277779,Automobile manufacturing industry,0,,,15,1,0.69314718
501035021,2017,0.59191072,0.52777779,Automobile manufacturing industry,1,0.47916669,0.66666669,12.5,1,1.3862944
501035022,2017,0.22207445,0.55555558,Automobile manufacturing industry,1,0.60416669,0.66666669,,1,2.3978953
501035023,2017,3.6226285,0.5,Automobile manufacturing industry,0,0.91666669,0.66666669,16,1,2.0794415
501035025,2017,0.65328258,0.61805558,Automobile manufacturing industry,0,0.75,0.6875,13.333333,1,2.4849067
501035026,2017,1.3479303,0.5173611,Automobile manufacturing industry,0,,,16,1,2.0794415
501035028,2017,2.4877226,0.69097221,Automobile manufacturing industry,0,0.6875,0.6875,16,1,2.0794415
501035029,2017,-1.28534,0.56597221,Automobile manufacturing industry,0,0.8125,0.72916669,16.666666,1,2.8332133
501036002,2017,0.75102431,0.50347221,Food manufacturing,0,0.5625,0.6875,16,1,1.7917595
501036003,2017,-1.1874377,0.72222221,Chemical industry,0,0.58333331,0.52083331,16,0,1.6094379
501036005,2017,0.14296755,0.4236111,Farm and sideline food processing,0,0.66666669,0.66666669,16,1,2.9957323
501036006,2017,-4.6098003,0.28472221,Printing,1,,,13.5,1,3.0445225
501036007,2017,1.5298381,0.66319442,Printing,0,0.91666669,0.85416669,14,0,2.1972246
501036008,2017,-0.35030627,0.19444445,Automobile manufacturing industry,0,0.4375,0.5625,12,0,2.5649493
501036010,2017,-1.6205374,0.5486111,Wood processing and wood product industry,0,0.5,0.5,16,1,2.7080503
501036011,2017,2.3617527,0.52777779,Automobile manufacturing industry,0,0.66666669,0.66666669,16,1,1.3862944
501036013,2017,0.63358217,0.64583331,Food manufacturing,0,0.375,0.91666669,15,1,2.8903718
501036014,2017,0.96363086,0.5486111,Food manufacturing,0,0.29166669,0.5,16,0,2.7725887
501036015,2017,-0.65615433,0.34027779,Pharmaceutical industry,0,0.47916669,0.41666669,14,1,2.8903718
501036017,2017,0.38446459,0.41319445,Pharmaceutical industry,0,0.75,0.75,15.5,1,2.7080503
501036019,2017,,0.64930558,Farm and sideline food processing,0,0.6875,0.91666669,15,1,1.3862944
501036021,2017,0.36248985,0.55902779,General equipment manufacturing industry,0,,,,1,2.3978953
501036022,2017,-0.49561334,0.4513889,Paper and paper product industry,0,0.8125,0.625,15,1,2.0794415
501036025,2017,0.18593723,0.6388889,Pharmaceutical industry,0,0.47916669,0.66666669,,1,2.7080503
501036026,2017,-0.011364882,0.2638889,Wood processing and wood product industry,0,,,15.666667,1,2.3025851
501036032,2017,1.2875473,0.60069442,General equipment manufacturing industry,0,0.5625,0.625,15.666667,1,1.6094379
502037001,2017,0.9684363,0.4826389,Pharmaceutical industry,1,,,16,1,2.7725887
502037006,2017,-1.0484198,0.62152779,Farm and sideline food processing,0,0.79166669,0.79166669,10.5,0,1.3862944
502037010,2017,1.4478333,0.40277779,Automobile manufacturing industry,0,,,15.5,1,2.8332133
502037012,2017,,0.44444445,Printing,1,0.35416669,0.39583334,16,1,3.583519
502037014,2017,-0.12630183,0.41319445,Nonmetallic mineral products industry,1,0.29166669,0.29166669,,1,2.3978953
502037016,2017,-3.005307,0.41666666,Wood processing and wood product industry,0,0.64583331,0.85416669,15,1,2.7080503
502037019,2017,1.046684,0.43402779,Farm and sideline food processing,0,0.75,,16,0,2.1972246
502037023,2017,-0.17791818,0.77777779,Textile Industry,1,0.45833334,0.52083331,,1,2.4849067
502037024,2017,0.29531848,0.7638889,Food manufacturing,0,0.54166669,0.60416669,16,0,2.7080503
502037027,2017,-2.1886373,0.46527779,Furniture manufacturing,0,0.54166669,0.54166669,9,0,2.9444389
502037028,2017,0.4465386,0.69444442,Nonferrous metal industry,0,1,0.5625,14,1,2.3025851
502037029,2017,-2.5479836,0.40972221,Electrical machinery and equipment,1,0.79166669,0.52083331,12.5,1,2.5649493
502037038,2017,-0.33226255,0.45833334,Nonmetallic mineral products industry,1,0.60416669,0.54166669,14.666667,1,3.4657359
502037042,2017,-0.073808357,0.44444445,Nonmetallic mineral products industry,0,0.375,0.25,,,2.8332133
502037050,2017,5.2266388,0.50694442,Food manufacturing,0,0.54166669,0.41666669,12,0,2.5649493
502038003,2017,0.80446219,0.3611111,Chemical industry,0,0.47916669,,14.666667,1,3.583519
502038005,2017,1.1005054,0.56944442,Chemical industry,0,0.5625,0.60416669,16,1,2.8332133
502038006,2017,-0.52945542,0.10763889,Special equipment manufacturing industry,0,0.66666669,0.72916669,15.75,1,1.7917595
502038010,2017,,0.52777779,Metal product industry,0,0.47916669,0.60416669,16,1,3.0445225
502038016,2017,,0.55902779,General equipment manufacturing industry,1,0.875,0.875,14,1,3.5553482
502038017,2017,-1.3109983,0.4236111,Nonmetallic mineral products industry,1,0.52083331,0.52083331,,1,3.6109178
502038018,2017,0.028197503,0.44444445,Special equipment manufacturing industry,1,0.625,0.6875,15.666667,1,2.7080503
502038019,2017,0.70777386,0.55555558,Special equipment manufacturing industry,0,0.625,0.625,14,1,2.8332133
502038023,2017,0.59273756,0.4861111,Others,0,0.5625,0.625,15.333333,1,2.6390574
502038024,2017,1.481433,0.83333331,Paper and paper product industry,0,,,13.333333,0,2.5649493
502038025,2017,1.2910643,0.84027779,Special equipment manufacturing industry,1,0.75,0.75,15.333333,1,2.6390574
502038029,2017,-2.9308805,0.027777778,Special equipment manufacturing industry,0,,,9,0,2.5649493
502038030,2017,-1.7191228,0.47569445,Special equipment manufacturing industry,0,,,15,1,2.8332133
502038034,2017,0.2954562,0.65277779,Chemical industry,1,0.60416669,0.60416669,15.75,1,2.7080503
502038036,2017,,,Metal product industry,0,,,,,2.6390574
502038037,2017,-0.021553945,0.43055555,Automobile manufacturing industry,0,0.5,0.25,16,1,3.1354942
502038043,2017,0.6922431,0.52777779,Rubber and plastic products industry,1,,,16,1,2.7080503
502038047,2017,0.80376101,0.31944445,General equipment manufacturing industry,1,0.52083331,0.52083331,15,1,1.9459101
502038050,2017,,0.56597221,Automobile manufacturing industry,1,0.8125,0.8125,15.666667,1,3.0910425
502039001,2017,-2.0812774,0.44444445,Electrical machinery and equipment,0,0.875,0.9375,16,1,2.4849067
502039002,2017,,0.62152779,Automobile manufacturing industry,1,0.54166669,0.60416669,16,1,2.9957323
502039003,2017,-0.080191113,0.5,Automobile manufacturing industry,1,0.60416669,0.60416669,15,1,1.9459101
502039004,2017,-0.93295652,0.24305555,Farm and sideline food processing,0,,,,1,3.0910425
502039005,2017,0.89814216,0.43402779,Pharmaceutical industry,1,0.72916669,0.85416669,19,1,2.8332133
502039007,2017,-0.46194634,0.51041669,Pharmaceutical industry,0,0.33333334,0.70833331,15.5,1,2.9957323
502039008,2017,,0.56944442,Automobile manufacturing industry,0,0.8125,1,,1,3.0910425
502039009,2017,-0.36003685,0.54166669,Pharmaceutical industry,0,0.5625,,12,1,2.7080503
