id_n,year,income,debt_r,FinanceCF,Inv,lAsset/Size,cash,Inv_income,OperationCF,M&A
914,2013,1.29447 ,0.20568 ,-0.31117 ,0.01289 ,23.00449 ,0.15434 ,-0.00262 ,1,1
1171,2015,0.28235 ,0.20540 ,5.02472 ,1.35386 ,21.51348 ,0.03332 ,0.15060 ,2,1
1171,2006,0.83722 ,0.20532 ,-0.29016 ,0.02189 ,22.21644 ,0.01683 ,0.00000 ,1,1
914,2015,1.03033 ,0.20399 ,-0.45267 ,0.23472 ,23.00449 ,0.15434 ,-0.00390 ,1,1
941,2019,20.81824 ,0.19755 ,-9.50606 ,25.33464 ,22.64420 ,0.58029 ,1.85153 ,36,1
2899,2009,10.31304 ,0.19618 ,-2.13001 ,0.49342 ,20.00832 ,0.31389 ,0.19563 ,9,0
762,2019,50.87222 ,0.19193 ,-106.88300 ,42.58802 ,19.44486 ,0.00242 ,7.19975 ,336,1
2600,2015,0.07705 ,0.19139 ,-2.31767 ,0.66390 ,21.64301 ,0.16344 ,0.12268 ,3,0
2600,2018,0.91822 ,0.19139 ,-6.48414 ,0.00530 ,21.64301 ,0.16344 ,-0.06383 ,5,0
914,2014,1.31617 ,0.18927 ,-0.49871 ,0.00000 ,23.15171 ,0.13840 ,-0.00524 ,1,1
914,2019,3.35837 ,0.18878 ,-0.56351 ,1.83185 ,23.30945 ,0.12680 ,0.06428 ,3,1
1898,2019,417.93689 ,0.18600 ,-307.09702 ,131.30016 ,17.25432 ,0.00812 ,83.38228 ,706,1
2899,2007,9.35822 ,0.18202 ,0.90363 ,0.37172 ,19.97591 ,0.33928 ,0.19129 ,9,0
2777,2013,3.70432 ,0.18055 ,6.77634 ,0.01286 ,21.96881 ,0.52628 ,0.08816 ,-3,0
2777,2018,4.87432 ,0.18055 ,4.18321 ,0.15517 ,21.96881 ,0.52628 ,0.22445 ,-2,0
358,2007,4.37649 ,0.17796 ,2.93583 ,0.70768 ,20.84123 ,0.32046 ,0.06534 ,1,0
358,2012,5.57665 ,0.17796 ,1.69142 ,18.82863 ,20.84123 ,0.32046 ,0.73983 ,6,0
358,2008,2.63231 ,0.17756 ,-1.13950 ,1.47595 ,20.85337 ,0.33289 ,-0.86833 ,5,0
2899,2011,28.81949 ,0.17131 ,7.86940 ,5.11471 ,19.58968 ,0.00103 ,1.74532 ,20,0
358,2017,2.57511 ,0.16838 ,5.41402 ,3.08529 ,20.84353 ,0.34703 ,0.02934 ,2,0
358,2016,1.84750 ,0.16838 ,-8.21191 ,6.51566 ,20.84353 ,0.34703 ,-0.04506 ,4,0
883,2011,175.73207 ,0.16630 ,-38.43647 ,391.59024 ,20.08222 ,0.52850 ,4.54684 ,221,0
883,2016,-10.01444 ,0.16630 ,-82.08994 ,119.53350 ,20.08222 ,0.52850 ,5.12208 ,138,0
2319,2016,-0.38180 ,0.16144 ,-3.34025 ,3.42548 ,20.91260 ,0.00003 ,-0.18659 ,4,1
883,2015,34.07370 ,0.16122 ,-13.71103 ,243.22017 ,20.03557 ,0.51715 ,8.55522 ,159,0
883,2019,170.36650 ,0.16122 ,-74.97208 ,373.56750 ,20.03557 ,0.51715 ,11.20673 ,246,0
358,2011,6.90945 ,0.16038 ,5.01125 ,34.16943 ,20.82781 ,0.38454 ,0.03400 ,6,0
358,2015,1.09565 ,0.16038 ,-6.11520 ,3.84617 ,20.82781 ,0.38454 ,-0.25426 ,2,0
700,2013,4.73553 ,0.15666 ,0.41949 ,0.91095 ,22.12729 ,0.08351 ,0.04200 ,6,0
700,2017,34.56905 ,0.15548 ,10.42303 ,19.95807 ,21.66008 ,0.24739 ,0.32173 ,42,0
700,2012,5.89808 ,0.15548 ,-0.93500 ,0.21810 ,21.66008 ,0.24739 ,-0.03169 ,8,0
2319,2012,1.41985 ,0.15487 ,-0.15293 ,2.79493 ,20.89450 ,0.00010 ,0.01167 ,2,1
2319,2018,3.24640 ,0.15487 ,-0.75862 ,10.15331 ,20.89450 ,0.00010 ,-0.25273 ,5,1
2777,2011,3.55900 ,0.15324 ,-0.09695 ,0.00000 ,21.66953 ,0.53677 ,0.03846 ,0,0
267,2018,41.16032 ,0.15024 ,34.60973 ,808.58038 ,21.54876 ,0.55716 ,5.10469 ,67,0
2899,2008,9.42494 ,0.14937 ,10.82665 ,1.51250 ,19.99130 ,0.18623 ,0.08290 ,8,0
2899,2013,7.97295 ,0.14937 ,-5.39525 ,2.96050 ,19.99130 ,0.18623 ,0.02863 ,18,0
293,2017,-0.09192 ,0.14843 ,1.31392 ,,22.56542 ,0.07514 ,0.50966 ,1,0
1898,2015,-146.90543 ,0.14840 ,497.10059 ,105.46426 ,17.00763 ,0.01315 ,14.88546 ,299,0
1898,2018,411.15393 ,0.14840 ,-312.82999 ,184.70398 ,17.00763 ,0.01315 ,74.30776 ,839,0
267,2015,4.09334 ,0.14605 ,8.18034 ,51.45023 ,23.71212 ,0.18547 ,0.26824 ,0,0
2333,2010,0.31617 ,0.14537 ,-0.03777 ,0.27602 ,22.98614 ,0.67462 ,0.00438 ,0,0
293,2019,0.21263 ,0.14047 ,-0.24474 ,,23.03463 ,0.05576 ,0.16286 ,2,0
66,2015,4.21260 ,0.13865 ,-1.62011 ,0.06000 ,22.01793 ,0.44784 ,0.67429 ,4,0
66,2017,4.83911 ,0.13801 ,-3.40292 ,0.85103 ,22.15237 ,0.40744 ,1.63068 ,5,1
66,2019,2.75184 ,0.13798 ,-1.79241 ,0.15336 ,22.35105 ,0.26155 ,0.32596 ,3,0
2777,2012,3.60434 ,0.13699 ,1.38066 ,0.00000 ,21.74788 ,0.61080 ,0.11329 ,-1,0
293,2014,0.85913 ,0.13624 ,-0.31064 ,0.00000 ,22.27357 ,0.10021 ,0.16381 ,2,0
66,2018,4.07406 ,0.13583 ,-0.84299 ,0.35558 ,22.23537 ,0.27533 ,1.19107 ,2,1
293,2016,0.03924 ,0.13146 ,1.09517 ,0.00211 ,22.46077 ,0.08048 ,0.36054 ,1,0
66,2016,3.21115 ,0.13139 ,0.28186 ,0.19229 ,22.07763 ,0.44844 ,0.34664 ,4,1
2777,2019,10.14552 ,0.13034 ,18.10040 ,2.49319 ,21.30910 ,0.00022 ,0.43218 ,-13,0
1171,2012,2.62690 ,0.12876 ,-0.21895 ,0.89848 ,21.47314 ,0.00007 ,0.01900 ,4,1
1171,2007,2.14638 ,0.12876 ,-0.48126 ,0.00968 ,21.47314 ,0.00007 ,-0.00115 ,2,0
1171,2004,2.53825 ,0.12505 ,0.58408 ,0.32821 ,21.33367 ,0.00172 ,0.00000 ,2,1
293,2015,1.49069 ,0.12389 ,-0.82971 ,2.64709 ,22.33425 ,0.09863 ,0.39239 ,3,0
2333,2012,0.72956 ,0.12357 ,-0.11772 ,0.56187 ,22.96152 ,0.67337 ,0.00206 ,0,0
2899,2014,16.19982 ,0.12179 ,11.76476 ,11.40539 ,19.13948 ,0.02019 ,3.76502 ,31,0
2899,2019,33.98838 ,0.12179 ,-1.58780 ,10.89530 ,19.13948 ,0.02019 ,0.05230 ,52,1
2777,2014,3.64548 ,0.12049 ,7.15489 ,0.00808 ,21.74788 ,0.61080 ,0.05190 ,-8,0
2333,2009,0.10071 ,0.11905 ,-0.01685 ,0.24729 ,22.94862 ,0.68814 ,0.00233 ,0,1
2333,2013,1.07162 ,0.11905 ,-0.25978 ,1.33471 ,22.94862 ,0.68814 ,0.00639 ,1,0
293,2018,0.48735 ,0.11776 ,-0.76972 ,,22.61854 ,0.06719 ,0.26479 ,2,0
151,2012,0.01356 ,0.11652 ,-0.00565 ,0.00000 ,24.73499 ,0.08120 ,0.00001 ,0,0
2600,2009,-2.53702 ,0.11533 ,0.74206 ,0.00000 ,21.47693 ,0.27551 ,0.01255 ,0,0
728,2017,2.09036 ,0.11340 ,-1.35267 ,0.27293 ,23.20292 ,0.00280 ,0.08578 ,8,1
1186,2017,7.73369 ,0.11162 ,8.65040 ,3.25868 ,21.73431 ,0.46311 ,0.12835 ,9,0
1186,2012,3.96434 ,0.11162 ,3.97404 ,0.54844 ,21.73431 ,0.46311 ,0.06801 ,2,0
3888,2012,0.14938 ,0.10710 ,0.00281 ,0.00884 ,21.98545 ,0.11194 ,0.00243 ,0,1
3888,2017,0.25816 ,0.10710 ,-0.07540 ,0.05812 ,21.98545 ,0.11194 ,0.04871 ,1,1
1171,2003,0.94784 ,0.10623 ,-0.43740 ,0.00000 ,21.45736 ,0.00076 ,0.00000 ,1,0
1171,2008,4.25478 ,0.10623 ,-0.44235 ,0.00000 ,21.45736 ,0.00076 ,-0.03233 ,3,1
2899,2016,6.06347 ,0.10622 ,-1.44850 ,5.36515 ,19.67525 ,0.41063 ,-5.62793 ,25,1
2777,2010,3.31558 ,0.10413 ,0.25819 ,0.00000 ,21.61282 ,0.74542 ,-0.02784 ,1,0
267,2013,0.33353 ,0.10324 ,0.37004 ,0.00000 ,23.90099 ,0.11671 ,0.14196 ,0,0
883,2012,190.53293 ,0.10324 ,5.45998 ,324.81793 ,19.97516 ,0.75360 ,4.99723 ,196,0
3888,2016,-0.03522 ,0.10285 ,0.17004 ,0.04099 ,21.98549 ,0.13136 ,0.00955 ,0,1
728,2018,2.43135 ,0.10074 ,-1.40648 ,0.69568 ,23.17230 ,0.00450 ,0.18502 ,9,1
267,2011,0.63312 ,0.10014 ,0.79664 ,0.06568 ,23.78624 ,0.03810 ,0.18671 ,0,0
3888,2013,0.25090 ,0.09848 ,0.34112 ,0.01392 ,21.91366 ,0.11253 ,0.00033 ,0,1
992,2013,5.27483 ,0.09803 ,-0.44897 ,0.02702 ,18.83880 ,0.00092 ,-0.00473 ,0,0
1171,2011,5.28599 ,0.09676 ,3.91229 ,0.57515 ,21.55139 ,0.00021 ,0.03118 ,8,1
1171,2016,1.17741 ,0.09676 ,0.01690 ,1.27583 ,21.55139 ,0.00021 ,0.30494 ,5,1
267,2012,0.41063 ,0.09587 ,0.70053 ,0.00059 ,23.82137 ,0.08413 ,0.12796 ,0,0
386,2018,255.68474 ,0.09361 ,-283.05389 ,100.91332 ,19.78950 ,0.08453 ,27.18600 ,447,0
2600,2016,0.78108 ,0.09122 ,-1.72309 ,1.41402 ,21.47693 ,0.27551 ,0.00922 ,5,0
151,2013,0.01734 ,0.08343 ,-0.00314 ,0.00000 ,24.70938 ,0.06773 ,0.00003 ,0,0
151,2019,0.08926 ,0.08343 ,-0.00453 ,,24.70938 ,0.06773 ,-0.00010 ,0,0
151,2016,0.09076 ,0.08034 ,-0.03046 ,0.02104 ,24.71115 ,0.08483 ,-0.00011 ,0,0
2899,2018,20.88363 ,0.07876 ,26.07879 ,4.71709 ,19.49752 ,0.39370 ,3.90095 ,35,0
2899,2010,20.46549 ,0.07814 ,3.31444 ,3.94245 ,19.69485 ,0.00039 ,0.38416 ,16,0
2899,2015,5.83422 ,0.07814 ,-0.76353 ,8.49815 ,19.69485 ,0.00039 ,3.67133 ,29,1
267,2014,2.60401 ,0.07447 ,1.99210 ,21.96442 ,24.12036 ,0.17328 ,0.33625 ,2,0
1800,2019,41.83621 ,0.07017 ,77.57721 ,13.89818 ,20.30231 ,0.00010 ,0.12949 ,9,0
386,2019,128.63437 ,0.06843 ,-121.17610 ,18.38247 ,20.36529 ,0.10831 ,19.59118 ,219,1
386,2017,133.28874 ,0.06814 ,-86.87745 ,1.98018 ,20.29317 ,0.06369 ,25.80849 ,294,1
390,2007,3.70216 ,0.06799 ,48.24854 ,2.34016 ,20.60493 ,0.82661 ,0.00900 ,0,1
390,2008,2.65931 ,0.06504 ,13.42834 ,6.94888 ,20.57811 ,0.78164 ,0.10637 ,1,1
1800,2015,29.43056 ,0.06459 ,54.49538 ,9.13842 ,20.32038 ,0.00010 ,0.57452 ,48,0
2319,2013,2.68872 ,0.06423 ,15.03923 ,2.28063 ,20.52470 ,0.00009 ,0.18766 ,4,0
1800,2012,23.29915 ,0.06287 ,43.43269 ,12.03627 ,20.31666 ,0.00010 ,0.16519 ,20,0
293,2011,22.87974 ,0.06155 ,2.67926 ,0.00000 ,19.46065 ,0.00333 ,6.06898 ,49,0
700,2016,24.75014 ,0.06147 ,15.07007 ,19.11090 ,21.45873 ,0.49116 ,-1.20875 ,31,0
1800,2016,34.47607 ,0.06097 ,33.24274 ,3.20816 ,20.31510 ,0.00010 ,0.28577 ,45,0
1800,2011,22.60452 ,0.06097 ,28.79222 ,0.22410 ,20.31510 ,0.00010 ,0.26020 ,3,0
2600,2011,0.55972 ,0.05921 ,6.05052 ,0.24884 ,21.10269 ,0.00000 ,0.35921 ,2,0
2600,2014,-10.93069 ,0.05921 ,-2.71701 ,3.17194 ,21.10269 ,0.00000 ,0.30113 ,9,1
2600,2012,-16.74549 ,0.05210 ,37.62543 ,1.31301 ,20.11254 ,0.00000 ,0.53759 ,2,1
267,2017,38.64753 ,0.04995 ,24.90663 ,641.55511 ,21.48501 ,0.69514 ,6.30766 ,50,1
883,2014,65.20483 ,0.04042 ,-15.39856 ,83.54228 ,20.95869 ,0.22553 ,2.91597 ,87,0
1898,2008,228.61731 ,0.04023 ,552.70764 ,9.61016 ,17.64372 ,0.83765 ,2.30844 ,209,0
1898,2013,139.21751 ,0.04023 ,445.29068 ,95.25742 ,17.64372 ,0.83765 ,3.29637 ,148,0
3323,2010,0.94056 ,0.03937 ,2.35758 ,,22.59349 ,0.00063 ,0.36311 ,1,1
1898,2009,147.76512 ,0.03533 ,-5.62732 ,9.55204 ,18.11794 ,0.86681 ,1.21733 ,158,0
2333,2015,1.19933 ,0.03520 ,-0.50903 ,1.93370 ,22.81245 ,0.68237 ,0.01214 ,1,0
883,2010,58.84071 ,0.03322 ,-1.04009 ,5.14389 ,20.93409 ,0.29444 ,0.50729 ,68,0
883,2017,24.18701 ,0.03282 ,-20.80348 ,81.37378 ,21.13084 ,0.31982 ,2.17142 ,63,0
2333,2011,0.50624 ,0.03232 ,0.42355 ,0.21094 ,22.82244 ,0.68786 ,0.00299 ,1,1
2333,2014,1.18146 ,0.03232 ,-0.16045 ,0.35480 ,22.82244 ,0.68786 ,0.00390 ,1,0
293,2012,0.39629 ,0.02930 ,4.11731 ,0.05848 ,22.08390 ,0.08257 ,0.16442 ,2,0
992,2014,10.46295 ,0.02810 ,-4.43720 ,0.08821 ,18.38952 ,0.00140 ,0.09513 ,15,0
883,2013,63.59516 ,0.02779 ,14.63103 ,0.00000 ,20.96334 ,0.21057 ,3.44440 ,87,0
883,2018,59.13215 ,0.02779 ,-21.52849 ,140.11922 ,20.96334 ,0.21057 ,-1.18143 ,97,0
27,2013,0.48473 ,0.02695 ,-0.51849 ,0.00191 ,23.75369 ,0.00005 ,0.00683 ,1,0
3323,2014,1.67146 ,0.02685 ,0.45094 ,0.21418 ,22.65652 ,0.00111 ,0.85944 ,2,1
390,2018,32.45837 ,0.02585 ,36.31251 ,15.62608 ,20.45998 ,0.03142 ,2.10273 ,16,1
2333,2007,0.13074 ,0.02558 ,0.17344 ,0.04348 ,22.80109 ,0.69292 ,0.00258 ,0,0
2333,2008,0.07320 ,0.02558 ,-0.03114 ,0.11848 ,22.80109 ,0.69292 ,0.00086 ,0,0
700,2014,33.45728 ,0.02503 ,21.16090 ,5.33001 ,20.58074 ,0.20722 ,-0.40015 ,38,0
700,2019,126.15815 ,0.02503 ,1.92812 ,76.44561 ,20.58074 ,0.20722 ,-1.93850 ,171,0
2600,2013,0.64153 ,0.02354 ,1.27719 ,1.39546 ,21.04301 ,0.00000 ,0.47983 ,6,1
1898,2014,19.16109 ,0.02169 ,552.43872 ,98.47745 ,17.38366 ,0.32817 ,3.79355 ,143,0
1898,2011,396.09207 ,0.02169 ,520.23944 ,66.19475 ,17.38366 ,0.32817 ,8.31443 ,415,0
3323,2015,0.47552 ,0.02145 ,0.54002 ,0.99549 ,22.87888 ,0.00054 ,0.03837 ,1,1
293,2013,0.88423 ,0.02101 ,2.16449 ,0.00000 ,22.12139 ,0.09102 ,0.20704 ,3,0
27,2012,0.39431 ,0.02044 ,-0.02260 ,0.01473 ,23.65882 ,,0.00580 ,1,0
390,2019,44.66315 ,0.02002 ,51.42985 ,16.32189 ,20.42628 ,0.03448 ,3.31067 ,30,1
135,2017,3.32899 ,0.01905 ,0.95027 ,0.05191 ,21.96120 ,0.00016 ,0.28737 ,4,0
2600,2019,1.59284 ,0.01873 ,-7.89266 ,2.68861 ,21.00623 ,0.03974 ,0.24029 ,9,0
700,2018,113.03443 ,0.01572 ,42.33437 ,88.94405 ,20.54381 ,0.46156 ,1.77929 ,127,0
941,2012,281.90198 ,0.01414 ,-90.34193 ,0.00000 ,20.22512 ,0.09667 ,9.35395 ,380,1
941,2018,253.25923 ,0.01414 ,-95.15221 ,220.69322 ,20.22512 ,0.09667 ,22.81053 ,339,1
1898,2010,161.99144 ,0.01321 ,-27.28986 ,21.40727 ,18.03352 ,0.49507 ,0.68176 ,157,0
902,2008,-0.82177 ,0.00697 ,7.07547 ,0.02785 ,22.48641 ,0.00035 ,0.02122 ,1,1
914,2016,3.19246 ,0.00453 ,-1.67683 ,,22.02201 ,0.03328 ,-0.02644 ,3,1
135,2012,3.77857 ,0.00433 ,2.96044 ,0.17209 ,21.98214 ,0.00011 ,0.74998 ,3,0
135,2016,2.04892 ,0.00415 ,3.53024 ,0.01065 ,21.96816 ,0.00315 ,0.25946 ,5,0
135,2013,4.13326 ,0.00415 ,-1.75432 ,0.08466 ,21.96816 ,0.00315 ,0.59351 ,4,0
941,2016,214.61298 ,0.00367 ,-72.73208 ,120.95917 ,20.32745 ,0.52806 ,12.82965 ,377,1
914,2018,10.75042 ,0.00352 ,-2.82442 ,3.81762 ,22.02905 ,0.08436 ,0.12474 ,10,1
700,2015,51.22017 ,0.00318 ,26.20409 ,39.82659 ,20.37663 ,0.10743 ,-3.95013 ,64,0
700,2010,14.02011 ,0.00318 ,5.81579 ,3.90658 ,20.37663 ,0.10743 ,0.10714 ,17,0
700,2011,16.32907 ,0.00225 ,5.90189 ,7.22441 ,20.42345 ,0.12695 ,-0.25641 ,18,0
2282,2015,4.57598 ,0.00169 ,3.74402 ,0.11904 ,20.34320 ,0.00399 ,0.00000 ,5,0
1211,2007,7.08142 ,0.00165 ,29.20875 ,5.14037 ,19.32133 ,0.00148 ,0.00000 ,8,1
2777,2015,7.22437 ,0.00130 ,2.19818 ,0.06298 ,21.19591 ,0.00976 ,0.82567 ,0,0
1186,2016,7.96503 ,0.00104 ,-0.88649 ,2.38773 ,21.59104 ,0.37215 ,0.06194 ,16,1
1186,2013,5.31858 ,0.00082 ,12.07317 ,0.29704 ,21.62006 ,0.25280 ,-0.00904 ,-4,1
2282,2018,0.89283 ,0.00059 ,-0.61563 ,,20.57901 ,0.01987 ,,2,0
902,2012,0.75494 ,0.00034 ,-0.83490 ,0.04691 ,23.18782 ,0.00039 ,0.06884 ,2,1
902,2015,1.95251 ,0.00034 ,-1.20262 ,0.00000 ,23.18782 ,0.00039 ,0.13958 ,4,0
902,2007,1.26500 ,0.00023 ,1.90302 ,0.14274 ,22.47870 ,0.00079 ,0.12333 ,2,1
2282,2019,2.49896 ,0.00014 ,-4.79452 ,,20.47095 ,0.00779 ,,6,0
2282,2014,7.36518 ,0.00014 ,-7.85480 ,0.29318 ,20.47095 ,0.00779 ,0.00000 ,7,0
902,2011,0.19436 ,0.00013 ,0.00660 ,0.05293 ,23.07931 ,0.00043 ,0.07555 ,2,1
902,2019,0.21979 ,0.00009 ,-0.79817 ,0.00052 ,23.37599 ,0.00019 ,0.09960 ,3,1
902,2016,0.97326 ,0.00009 ,-0.95837 ,,23.37599 ,0.00019 ,0.16691 ,2,1
2777,2016,7.45561 ,0.00003 ,7.58805 ,0.94111 ,21.18822 ,0.05404 ,0.49007 ,-2,0
3888,2019,-1.38763 ,0.00000 ,3.01154 ,0.03861 ,21.04864 ,0.00059 ,-0.28748 ,1,0
3888,2014,0.69464 ,0.00000 ,2.13079 ,0.68554 ,21.04864 ,0.00059 ,-0.01049 ,1,1
3888,2015,0.36518 ,0.00000 ,1.50415 ,0.93624 ,21.11881 ,0.00055 ,-0.02916 ,1,1
3888,2018,-0.01860 ,0.00000 ,1.12233 ,0.01330 ,21.01991 ,0.00060 ,0.31496 ,1,0
3888,2011,0.28511 ,0.00000 ,0.13264 ,0.00369 ,21.02414 ,0.00060 ,-0.00445 ,0,1
3888,2010,0.29605 ,0.00000 ,0.00031 ,0.00000 ,21.11881 ,0.00055 ,0.07626 ,0,0
19,2010,0.90094 ,1.12105 ,0.09919 ,0.02359 ,24.52955 ,0.20119 ,0.17373 ,0,0
19,2012,0.52784 ,1.04502 ,0.09937 ,0.03170 ,24.52955 ,0.17893 ,0.05011 ,0,0
19,2015,0.39468 ,1.01263 ,-0.16037 ,0.09985 ,24.59723 ,0.16830 ,0.09727 ,0,0
19,2011,0.71022 ,1.01263 ,-0.33318 ,0.04920 ,24.59723 ,0.16830 ,0.09081 ,0,0
19,2018,0.70547 ,0.83468 ,-0.31773 ,0.04944 ,24.54864 ,0.11701 ,0.08249 ,0,0
19,2019,0.29259 ,0.83314 ,-0.21170 ,0.05208 ,24.63216 ,0.09134 ,0.05686 ,0,0
4,2014,0.18738 ,0.62036 ,-0.06219 ,0.00034 ,26.09059 ,0.01804 ,0.00584 ,0,1
4,2018,0.04737 ,0.60132 ,0.01634 ,0.07849 ,26.15592 ,0.05694 ,0.01041 ,0,1
4,2013,0.15064 ,0.60132 ,0.01313 ,0.00294 ,26.15592 ,0.05694 ,0.01187 ,0,1
3,2017,0.08940 ,0.59211 ,-0.03496 ,0.00490 ,25.54454 ,0.01644 ,0.03297 ,0,0
4,2017,0.14441 ,0.58674 ,-0.14557 ,0.06507 ,26.07837 ,0.02472 ,0.02026 ,0,0
3,2018,0.09413 ,0.57405 ,-0.05941 ,0.01070 ,25.59916 ,0.01230 ,0.03900 ,0,0
4,2010,0.21646 ,0.55531 ,0.03611 ,0.01193 ,25.91263 ,0.02652 ,0.00215 ,0,0
3,2019,0.07634 ,0.53109 ,-0.03826 ,0.00490 ,25.63795 ,0.02039 ,0.01880 ,0,0
3,2011,0.00655 ,0.52053 ,0.00017 ,0.00140 ,27.83986 ,0.10989 ,0.00207 ,0,0
17,2012,67.11622 ,0.50859 ,109.65574 ,2.76831 ,19.44652 ,0.38335 ,11.18544 ,-59,0
17,2015,111.62316 ,0.50859 ,-49.03654 ,4.22380 ,19.44652 ,0.38335 ,13.11128 ,35,0
3,2014,0.00815 ,0.50704 ,-0.00119 ,0.00058 ,27.82245 ,0.11324 ,0.00265 ,0,0
6,2013,0.05683 ,0.50515 ,-0.03144 ,0.00742 ,26.04121 ,0.01863 ,0.03052 ,0,0
6,2017,0.04081 ,0.48712 ,-0.16806 ,0.02282 ,26.05227 ,0.02263 ,0.02984 ,0,0
6,2012,0.05094 ,0.48648 ,-0.02144 ,0.01201 ,26.05103 ,0.02266 ,0.02265 ,0,0
3,2015,0.13063 ,0.46934 ,-0.05244 ,0.00990 ,25.05179 ,0.01038 ,0.05201 ,0,0
2,2017,0.01755 ,0.46840 ,-0.00568 ,0.00503 ,27.66343 ,0.11731 ,0.00141 ,0,1
2,2013,0.00565 ,0.46840 ,-0.02076 ,0.00018 ,27.66343 ,0.11731 ,0.00318 ,0,1
6,2016,0.02807 ,0.46743 ,-0.02544 ,,26.15327 ,0.04352 ,0.02806 ,0,0
2,2016,0.01644 ,0.46304 ,-0.01410 ,0.00000 ,27.64440 ,0.15419 ,0.00162 ,0,1
3,2016,0.12185 ,0.45298 ,-0.07021 ,0.01203 ,25.11523 ,0.03119 ,0.04843 ,0,0
17,2014,47.91123 ,0.44986 ,55.59421 ,0.00000 ,19.80235 ,0.76913 ,7.77716 ,8,0
17,2017,38.25238 ,0.44986 ,42.52511 ,33.79028 ,19.80235 ,0.76913 ,9.85827 ,8,0
17,2019,64.22253 ,0.42054 ,27.98647 ,13.72932 ,19.93264 ,0.39209 ,10.32516 ,15,0
17,2016,41.24486 ,0.42054 ,-27.61365 ,0.05269 ,19.93264 ,0.55789 ,5.86579 ,18,0
17,2018,57.11008 ,0.37477 ,-24.27370 ,8.49316 ,20.18545 ,0.13358 ,5.27822 ,13,0
12,2011,0.04573 ,0.31513 ,0.01748 ,0.00000 ,26.75167 ,0.05906 ,0.01599 ,0,0
12,2016,0.05889 ,0.31513 ,-0.00446 ,0.00080 ,26.75167 ,0.05906 ,0.01874 ,0,0
12,2010,0.24902 ,0.31447 ,0.21533 ,0.00227 ,24.96067 ,0.00003 ,0.08413 ,0,0
12,2014,0.23541 ,0.30620 ,-0.09186 ,0.01462 ,25.08599 ,0.00000 ,0.08714 ,0,0
12,2012,0.05782 ,0.30377 ,-0.02917 ,0.00001 ,26.63406 ,0.05094 ,0.02294 ,0,0
12,2015,0.05249 ,0.29359 ,-0.00166 ,0.00471 ,26.82057 ,0.04211 ,0.01867 ,0,0
12,2019,0.04299 ,0.28550 ,-0.01322 ,0.01714 ,26.81890 ,0.05296 ,0.01311 ,0,0
12,2013,0.21551 ,0.27803 ,0.01825 ,0.00239 ,25.13692 ,0.00000 ,0.07608 ,0,0
12,2018,0.40565 ,0.27803 ,-0.04520 ,0.05479 ,25.13692 ,0.00000 ,0.14790 ,0,0
12,2017,0.36974 ,0.27479 ,0.16929 ,0.03933 ,25.21278 ,0.00002 ,0.10490 ,0,0
17,2013,34.74533 ,0.25680 ,16.92239 ,0.66566 ,20.32415 ,0.17086 ,7.03471 ,7,0
17,2011,22.51638 ,0.20017 ,7.75552 ,4.09775 ,20.35487 ,0.16495 ,5.43187 ,1,0
1,2010,0.08558 ,0.17990 ,0.00602 ,0.00544 ,26.51821 ,0.07652 ,0.02903 ,0,0
1,2015,0.14280 ,0.17372 ,-0.07670 ,0.00060 ,26.52524 ,0.07598 ,0.08173 ,0,0
1,2011,0.16195 ,0.16859 ,0.04288 ,0.01124 ,26.41687 ,0.03847 ,0.11791 ,0,0
4,2011,0.67186 ,0.15838 ,0.62733 ,0.00772 ,24.66601 ,0.00002 ,0.00766 ,0,1
4,2016,0.49984 ,0.15838 ,-0.31111 ,0.00720 ,24.66601 ,0.00002 ,0.05636 ,1,1
1,2014,0.14986 ,0.15783 ,-0.01147 ,0.00049 ,26.64534 ,0.05331 ,0.10902 ,0,0
1,2019,0.14416 ,0.15783 ,-0.09036 ,0.00019 ,26.64534 ,0.05331 ,0.02392 ,0,0
1,2018,0.12071 ,0.15721 ,-0.04448 ,0.02145 ,26.73347 ,0.05194 ,0.03216 ,0,0
2,2010,0.02607 ,0.13062 ,-0.02125 ,0.00758 ,26.78434 ,0.07741 ,0.00675 ,0,0
2,2014,0.02883 ,0.11332 ,-0.00853 ,0.00479 ,26.85001 ,0.07245 ,0.00515 ,0,0
6,2019,0.12811 ,0.08590 ,-0.10676 ,0.00073 ,24.74856 ,0.00021 ,0.09840 ,0,0
4,2015,0.38660 ,0.06130 ,-0.20656 ,0.10917 ,24.70061 ,0.00004 ,0.02608 ,0,1
19,2016,0.53129 ,0.04932 ,-0.17341 ,0.02571 ,24.11242 ,0.00294 ,0.08977 ,0,0
4,2019,0.12293 ,0.03114 ,0.02683 ,0.17086 ,24.68661 ,0.00006 ,0.01585 ,0,0
6,2010,0.15743 ,0.01234 ,0.17087 ,0.00100 ,24.67495 ,0.00006 ,0.03650 ,0,0
6,2014,1.17444 ,0.01234 ,-0.10524 ,0.08556 ,24.67495 ,0.00006 ,1.15120 ,0,0
2,2011,0.37839 ,0.01100 ,0.22038 ,0.01557 ,24.08742 ,0.01211 ,0.12487 ,1,0
2,2012,0.31225 ,0.00910 ,-0.19469 ,0.00851 ,24.18819 ,0.00985 ,0.09333 ,1,0
4,2012,1.19116 ,0.00859 ,-0.13214 ,0.06778 ,24.51065 ,0.00005 ,0.04789 ,0,0
